fecha,venta_neta_eur,unidades,num_lineas,fin_de_semana,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_flag,festivo_local_flag,temperatura_media_c,lluvia_indice,turismo_indice,incidencia_ecommerce,tendencia,anio,dummy_anio_2021,dummy_anio_2022,dummy_anio_2023,dummy_anio_2024,sesiones_web,pedidos_online,visitas_tienda,conv_web_pct,ads_display,ads_email_crm,ads_exterior,ads_paid_search,ads_prensa,ads_radio_local,ads_social_paid,ads_video_online
2022-05-16,443476.89,11583,4684,0,0,0,0,0,0,0,0,23.09,39.96,27.97,0,866,2022,1,1,0,0,1916,34.0,197,0.02965,3843.4548086003233,1458.4157836572722,7556.642772017818,8554.752678743629,2982.388882752911,5063.284294516612,7416.652012185912,8140.623337355002
2022-05-17,444265.78,11536,4628,0,0,0,0,0,0,0,0,24.05,37.65,30.439999999999998,0,867,2022,1,1,0,0,2132,41.0,194,0.02927,3682.66883287159,1442.2517281600258,7444.259948924975,8770.090089337375,3987.881267386879,5257.320718686878,7070.833662017221,8002.262573841573
2022-05-18,431828.89,11261,4545,0,0,0,0,0,0,0,0,24.06,38.239999999999995,31.169999999999998,0,868,2022,1,1,0,0,2573,53.0,244,0.03025,3602.2758450072233,1439.0189170605765,6998.065969354984,8834.691312515499,4390.078221240466,5354.33893077201,6932.506321949745,7937.594687162085
2022-05-19,432286.71,11331,4490,0,0,0,0,0,0,0,0,23.740000000000002,33.17,24.84,0,869,2022,1,1,0,0,2232,53.0,203,0.030459999999999997,3562.07935107504,1438.3723548406867,6730.349581612991,8854.071679468936,4550.957002781901,5402.8480368145765,6877.175385922755,7898.793955154393
2022-05-20,436856.06,11416,4609,0,0,0,0,0,0,0,0,25.1,37.660000000000004,28.369999999999997,0,870,2022,1,1,0,0,2373,45.0,245,0.02949,3541.981104108949,1438.243042396709,6569.719748967795,8859.885789554966,4615.308515398475,5427.10258983586,6855.043011511959,7875.513515949779
2022-05-21,444743.67,11595,4631,1,0,0,0,0,0,0,0,24.82,39.589999999999996,29.22,1,871,2022,1,1,0,0,2196,39.0,310,0.02938,3531.9319806259027,1438.2171799079133,6473.341849380677,8861.630022580775,4641.049120445105,5439.229866346502,6846.19006174764,7861.5452524270095
2022-05-22,453130.16,11751,4692,1,0,0,0,0,0,0,0,25.73,35.39,26.79,0,872,2022,1,1,0,0,3246,66.0,289,0.030209999999999997,3526.9074188843797,1438.212007410154,6415.515109628406,8862.153292488518,4651.345362463756,5445.293504601823,6842.648881841913,7853.164294313348
2022-05-23,448139.26,11606,4638,0,0,0,0,0,0,0,0,25.31,36.43,24.2,0,873,2022,1,1,0,0,2362,51.0,167,0.03115,3524.3951380136186,1392.2024014820308,6380.819065777043,7637.905987746555,4655.463859271216,5448.325323729483,6841.232409879622,7848.135719445152
2022-05-24,437115.31,11438,4566,0,0,0,0,0,0,0,0,24.53,38.510000000000005,23.4,0,874,2022,1,1,0,0,2216,45.0,212,0.02943,3842.7132832925236,1383.000480296406,6360.001439466225,7270.631796323967,4053.311257994201,5864.781233293313,7686.010106808992,7845.118574524235
2022-05-25,441570.5,11480,4527,0,1,0,0,0,0,0,0,25.05,37.53,32.33,0,875,2022,1,1,0,0,2002,35.0,311,0.0339,4001.872355931976,1381.1600960592812,6922.702292251163,7160.44953889719,3812.4502174833947,6073.009188075228,8023.92118558074,8066.685430428826
2022-05-26,433427.85,11466,4603,0,1,0,0,0,0,0,0,25.639999999999997,35.2,28.860000000000003,0,876,2022,1,1,0,0,2075,44.0,266,0.03293,4081.4518922517022,1380.7920192118563,7260.322803922127,7127.394861669158,3716.1058012790722,6177.123165466185,8159.0856170894385,8199.62554397158
2022-05-27,450936.78,11689,4711,0,1,0,0,0,0,0,0,25.34,44.71,32.93,0,877,2022,1,1,0,0,2429,51.0,298,0.0354,4121.241660411565,1380.7184038423711,7462.895110924705,7117.478458500747,3677.5680347973434,6229.180154161664,8213.15138969292,8279.389612097233
2022-05-28,438400.06,11393,4626,1,1,0,0,0,0,0,0,27.209999999999997,38.38,26.669999999999998,0,878,2022,1,1,0,0,2186,45.0,258,0.03282,4141.136544491497,1380.7036807684742,7584.438495126251,7114.503537550225,3662.1529282046517,6255.208648509403,8234.777698734311,8327.248052972625
2022-05-29,442700.79,11588,4641,1,1,0,0,0,0,0,0,25.71,35.75,25.27,0,879,2022,1,1,0,0,2995,66.0,286,0.03134,4151.083986531463,1380.7007361536948,7657.364525647179,7113.611061265068,3655.986885567575,6268.222895683273,8243.428222350867,8355.96311749786
2022-05-30,435681.56,11308,4549,0,1,0,0,0,0,0,0,24.369999999999997,30.75,30.619999999999997,0,880,2022,1,1,0,0,2075,48.0,259,0.033,4156.057707551446,1182.9115758021676,7701.120143959736,8758.410461236665,3653.5204685127446,6274.730019270208,8246.88843179749,8373.192156213001
2022-05-31,440132.94,11519,4619,0,0,0,0,0,0,0,0,26.7,29.630000000000003,27.68,0,881,2022,1,1,0,0,1961,41.0,271,0.028859999999999997,4197.137425204294,1143.353743731862,7727.37351494727,9251.850281228142,4064.9024731193836,6016.987866777961,9084.71108700471,8383.529579442085
2022-06-01,436153.82,11264,4486,0,1,0,0,0,0,0,0,26.23,35.78,70.49,0,882,2022,1,1,0,0,1989,45.0,240,0.03375,4217.6772840307185,1135.442177317801,7483.331251825504,9399.882227225586,4229.455274962039,5888.116790531838,9419.840149087599,8901.012033379537
2022-06-02,446733.45,11535,4633,0,1,0,0,0,0,0,0,24.2,30.089999999999996,82.97,0,883,2022,1,1,0,0,1972,51.0,228,0.03306,4227.947213443931,1133.8598640349887,7336.905893952446,9444.29181102482,4295.276395699101,5823.681252408776,9553.891773920754,9211.501505742008
2022-06-03,432043.57,11329,4492,0,1,0,0,0,0,0,0,24.8,40.83,70.01,0,884,2022,1,1,0,0,2138,45.0,228,0.03286,4233.0821781505365,1133.5434013784263,7249.0506792286105,9457.614686164588,4321.604843993926,5791.4634833472455,9607.512423854016,9397.79518915949
2022-06-04,441114.95,11437,4579,1,1,0,0,0,0,0,0,24.77,38.269999999999996,69.1,1,885,2022,1,1,0,0,1799,37.0,330,0.032479999999999995,4235.649660503839,1133.4801088471138,7196.33755039431,9461.61154870652,4332.136223311856,5775.354598816481,9628.960683827321,9509.571399209979
2022-06-05,445320.42,11588,4667,1,1,0,0,0,0,0,0,26.21,33.1,66.2,0,886,2022,1,1,0,0,2079,46.0,198,0.03139,4236.933401680491,1133.4674503408512,7164.709673093728,9462.810607469099,4336.348775039029,5767.300156551098,9637.539987816643,9576.637125240273
2022-06-06,436486.96,11426,4561,0,0,0,0,0,0,0,0,25.880000000000003,31.72,74.92999999999999,0,887,2022,1,1,0,0,2173,46.0,209,0.028739999999999998,4237.575272268818,2266.720632925313,7145.73294671338,10330.988896526445,4338.033795729897,5763.272935418407,9640.971709412372,9616.876560858449
2022-06-07,433372.55,11267,4550,0,0,0,0,0,0,0,0,25.39,36.14,74.2,0,888,2022,1,1,0,0,1830,32.0,250,0.029699999999999997,5738.113350420123,2493.3712694422056,7134.346910885171,10591.442383243648,5662.647804006245,6598.577896280633,10791.87725519352,9641.020222229356
2022-06-08,442598.43,11478,4634,0,0,0,0,0,0,0,0,26.119999999999997,30.45,72.2,0,889,2022,1,1,0,0,2094,44.0,187,0.02852,6488.382389495777,2538.701396745584,8017.743860816818,10669.57842925881,6192.493407316784,7016.230376711745,11252.239473505979,11763.35499048047
2022-06-09,461273.98,11977,4721,0,0,0,0,0,0,0,0,26.01,38.38,75.27000000000001,0,890,2022,1,1,0,0,1913,33.0,213,0.030309999999999997,6863.516909033603,2547.7674222062597,8547.782030775805,10693.019243063358,6404.431648641,7225.056616927301,11436.384360830962,13036.755851431139
2022-06-10,441815.6,11479,4632,0,0,0,0,0,0,0,0,25.46,39.85,70.9,0,891,2022,1,1,0,0,1990,45.0,284,0.02973,7051.084168802516,2549.5806272983946,8865.804932751198,10700.051487204722,6489.206945170687,7329.469737035079,11510.042315760955,13800.796368001538
2022-06-11,446531.0,11637,4673,1,0,0,0,0,0,0,0,26.28,32.53,71.47,0,892,2022,1,1,0,0,2468,47.0,273,0.02793,7144.8677986869725,2549.9432683168216,9056.618673936433,10702.161160447133,6523.117063782561,7381.676297088969,11539.505497732953,14259.22067794378
2022-06-12,428422.2,11190,4450,1,0,0,0,0,0,0,0,25.76,31.589999999999996,75.99,0,893,2022,1,1,0,0,2418,54.0,282,0.02963,7191.759613629201,2550.015796520507,9171.106918647574,10702.794062419855,6536.68111122731,7407.779577115913,11551.290770521751,14534.275263909123
2022-06-13,443572.85,11609,4632,0,0,0,0,0,0,0,0,27.35,28.339999999999996,70.82000000000001,0,894,2022,1,1,0,0,2526,45.0,217,0.02888,7215.205521100315,1801.171730732673,9239.799865474259,10179.469647297385,6542.106730205211,7420.831217129386,11556.004879637272,14699.308015488328
2022-06-14,438112.93,11389,4577,0,0,0,0,0,0,0,0,26.419999999999998,39.440000000000005,74.42999999999999,0,895,2022,1,1,0,0,1809,36.0,229,0.02979,5860.695617693014,1651.4029175751061,9281.01563357027,10022.472322760643,5307.53697779637,6760.914179993264,10215.064808997766,14798.327666435853
2022-06-15,444257.59,11552,4621,0,0,0,0,0,0,0,0,25.02,44.28,70.94,0,896,2022,1,1,0,0,2637,42.0,240,0.03041,5183.440665989365,1621.449154943593,9022.655094427877,9975.373125399621,4813.709076832834,6430.955661425203,9678.688780741964,13686.229457004369
2022-06-16,429453.51,11296,4543,0,0,0,0,0,0,0,0,25.75,33.39,76.89,0,897,2022,1,1,0,0,2334,45.0,232,0.02858,4844.81319013754,1615.4584024172902,8867.63877094244,9961.243366191315,4616.177916447419,6265.976402141174,9464.138369439643,13018.970531345478
2022-06-17,449690.48,11636,4618,0,0,0,0,0,0,0,0,26.5,28.439999999999998,66.91,0,898,2022,1,1,0,0,2086,36.0,188,0.029070000000000002,4675.499452211627,1614.2602519120296,8774.628976851178,9957.004438428823,4537.165452293253,6183.486772499158,9378.318204918714,12618.615175950144
2022-06-18,436324.98,11274,4570,1,0,0,0,0,0,0,0,25.41,29.54,65.74,0,899,2022,1,1,0,0,1650,30.0,265,0.029339999999999998,4590.84258324867,1614.0206218109774,8718.823100396421,9955.732760100074,4505.560466631587,6142.24195767815,9343.990139110343,12378.401962712944
2022-06-19,437012.62,11394,4540,1,0,0,0,0,0,0,0,25.46,27.9,78.14,0,900,2022,1,1,0,0,2369,49.0,223,0.02757,4548.514148767192,1613.9726957907671,8685.339574523567,9955.35125660145,4492.9184723669205,6121.619550267647,9330.258912786994,12234.274034770624
2022-06-20,450377.95,11647,4585,0,0,0,0,0,0,0,1,26.0,37.769999999999996,69.2,0,901,2022,1,1,0,0,1916,42.0,178,0.029809999999999996,4527.349931526453,1632.6645391581535,8665.249458999855,10524.241091266149,4487.861674661054,6111.308346562395,9324.766422257655,12147.797278005231
2022-06-21,441091.08,11515,4632,0,0,0,0,0,0,0,1,25.98,25.82,66.9,0,902,2022,1,1,0,0,2631,51.0,203,0.02878,5235.206394334655,1636.4029078316307,8653.195389685627,10694.90804166556,4178.668955578707,6338.132744709768,9628.250854617349,12095.911223945996
2022-06-22,437366.95,11446,4614,0,0,0,0,0,0,0,1,25.369999999999997,40.18,67.83,0,903,2022,1,1,0,0,2310,57.0,293,0.0306,5589.134625738756,1637.1505815663263,9166.098662382805,10746.108126785382,4054.9918679457683,6451.544943783456,9749.644627561225,11909.276734367599
2022-06-23,449284.26,11581,4617,0,0,0,0,0,0,0,1,24.509999999999998,32.0,73.95,0,904,2022,1,1,0,0,2214,46.0,218,0.03035,5766.098741440806,1637.3001163132653,9473.84062600111,10761.46815232133,4005.5210328925928,6508.251043320299,9798.202136738777,11797.29604062056
2022-06-24,443792.5,11554,4577,0,0,0,0,0,0,0,1,24.4,34.7,78.71000000000001,0,905,2022,1,1,0,0,2042,39.0,272,0.02917,5854.580799291833,1637.3300232626532,9658.485804172095,10766.076159982113,3985.7326988713226,6536.604093088721,9817.625140409797,11730.107624372336
2022-06-25,445012.08,11573,4643,1,1,0,0,0,0,0,1,24.59,37.230000000000004,77.72,0,906,2022,1,1,0,0,1991,42.0,284,0.03271,5898.821828217346,1637.3360046525308,9769.272911074686,10767.458562280348,3977.8173652628143,6550.780617972932,9825.394341878206,11689.794574623402
2022-06-26,447582.13,11614,4608,1,1,0,0,0,0,0,0,26.29,32.29,76.13,0,907,2022,1,1,0,0,2104,53.0,346,0.03217,5920.942342680102,1637.3372009305062,9835.74517521624,10767.873282969818,3974.651231819411,6557.868880415037,9828.50202246557,11665.606744774042
2022-06-27,446764.25,11693,4653,0,1,0,0,0,0,0,0,26.3,32.71,75.28,0,908,2022,1,1,0,0,2014,41.0,219,0.032869999999999996,5932.0025999114805,1661.9274401861016,9875.628533701172,10714.701984890944,3973.3847784420495,6561.41301163609,9829.745094700515,11651.094046864426
2022-06-28,438238.2,11464,4637,0,1,0,0,0,0,0,0,24.69,22.31,78.47999999999999,0,909,2022,1,1,0,0,2572,50.0,194,0.030199999999999998,5109.609871384311,1666.8454880372205,9899.558548792133,10698.750595467282,3709.4481970911056,6772.762220103759,9450.573752165921,11642.386428118656
2022-06-29,442139.94,11472,4631,0,1,0,0,0,0,0,0,25.880000000000003,30.330000000000002,77.72,0,910,2022,1,1,0,0,2257,46.0,232,0.03207,4698.413507120727,1667.8290976074445,9506.266557846708,10693.965178640185,3603.873564550728,6878.436824337594,9298.905215152085,11354.528999728336
2022-06-30,450023.38,11682,4633,0,1,0,0,0,0,0,0,25.76,26.47,68.31,0,911,2022,1,1,0,0,2340,53.0,259,0.031490000000000004,4492.815324988935,1668.0258195214892,9270.291363279453,10692.529553592054,3561.643711534577,6931.274126454511,9238.23780034655,11181.814542694145
2022-07-01,441159.62,11455,4521,0,1,1,0,0,0,1,0,24.9,31.74,72.78999999999999,0,912,2022,1,1,0,0,1672,56.0,297,0.05451,4390.016233923039,1668.065163904298,9128.7062465391,10692.098866077615,3544.751770328117,6957.69277751297,9213.970834424335,11078.185868473629
2022-07-02,444627.9,11551,4614,1,1,1,0,0,0,1,0,25.31,25.8,72.02000000000001,0,913,2022,1,1,0,0,1479,43.0,323,0.05334,4338.616688390091,1668.0730327808599,9043.75517649489,10691.969659823284,3537.994993845533,6970.902103042199,9204.26404805545,11016.00866394132
2022-07-03,446734.4,11554,4657,1,1,1,0,0,0,1,0,25.54,26.55,71.46000000000001,1,914,2022,1,1,0,0,1661,61.0,335,0.05188,4312.916915623617,1668.0746065561723,8992.784534468363,10691.930897946984,3535.292283252499,6977.506765806814,9200.381333507896,10978.702341221935
2022-07-04,429730.24,11256,4505,0,1,1,0,0,0,1,0,25.31,29.439999999999998,75.89,0,915,2022,1,1,0,0,2307,81.0,295,0.05251,4300.067029240379,2205.59920702552,8962.202149252447,12642.383555098382,3534.2111990152857,6980.8090971891215,9198.828247688874,10956.318547590305
2022-07-05,442342.4,11540,4641,0,1,1,0,0,0,1,0,25.48,37.42,72.75,0,916,2022,1,1,0,0,1591,62.0,268,0.05466,5972.834943191618,2313.1041271193894,8943.852718122896,13227.5193522438,4741.987336748972,8613.06454859456,10697.158441932694,10942.888271411324
2022-07-06,439267.08,11463,4601,0,0,1,0,0,0,1,0,24.330000000000002,32.62,69.27000000000001,0,917,2022,1,1,0,0,2096,68.0,345,0.04788,6809.218900167238,2334.6051111381635,11437.83877373088,13403.060091387426,5225.097791842446,9429.192274297282,11296.49051963022,12990.842962846793
2022-07-07,437759.06,11318,4535,0,0,1,0,0,0,1,0,24.55,28.96,75.27000000000001,0,918,2022,1,1,0,0,1552,52.0,347,0.04888,7227.410878655048,2338.905307941918,12934.23040709567,13455.722313130515,5418.341973879836,9837.25613714864,11536.223350709231,14219.615777708075
2022-07-08,432414.63,11361,4572,0,0,1,0,0,0,1,0,25.57,35.55,74.82,0,919,2022,1,1,0,0,1897,73.0,380,0.04985,7436.506867898952,2339.7653473026694,13832.065387114544,13471.52097965344,5495.639646694792,10041.288068574322,11632.116483140835,14956.879466624843
2022-07-09,446442.04,11542,4636,1,0,1,0,0,0,1,0,25.38,34.9,71.07000000000001,1,920,2022,1,1,0,0,1782,52.0,384,0.05022,7541.054862520905,2339.9373551748195,14370.76637512587,13476.260579610318,5526.5587158207745,10143.30403428716,11670.473736113476,15399.237679974904
2022-07-10,432152.4,11388,4566,1,0,1,0,0,0,1,0,25.07,27.889999999999997,71.55,0,921,2022,1,1,0,0,2243,69.0,280,0.047799999999999995,7593.328859831881,2339.9717567492494,14693.986967932664,13477.682459597381,5538.926343471167,10194.31201714358,11685.816637302534,15664.652607984943
2022-07-11,460258.87,12005,4705,0,0,1,0,0,0,1,0,25.830000000000002,28.3,69.82000000000001,0,922,2022,1,1,0,0,2022,61.0,256,0.047060000000000005,7619.465858487369,2344.7457799212784,14887.919323616741,13034.00759502207,5543.873394531323,10219.81600857179,11691.953797778157,15823.901564790965
2022-07-12,443310.05,11509,4595,0,0,1,0,0,0,1,0,25.8,31.7,72.15,0,923,2022,1,1,0,0,1667,49.0,255,0.04898,6945.432929243685,2345.700584555684,15004.278737027187,12900.905135649478,5749.826500669673,8632.236575714465,11027.857233396977,15919.45093887458
2022-07-13,442336.74,11370,4540,0,0,1,0,0,0,1,0,24.3,30.089999999999996,73.92,0,924,2022,1,1,0,0,1959,61.0,289,0.04833,6608.416464621843,2345.8915454825656,14688.02724221631,12860.9743978377,5832.207743125013,7838.446859285804,10762.218607644505,16052.26770618189
2022-07-14,430606.8,11222,4492,0,0,1,0,0,0,1,0,24.08,33.010000000000005,73.62,0,925,2022,1,1,0,0,2184,65.0,329,0.04721,6439.908232310921,2345.9297376679415,14498.276345329785,12848.995176494165,5865.160240107149,7441.552001071474,10655.963157343516,16131.957766566276
2022-07-15,444768.03,11547,4632,0,0,1,0,0,0,1,0,25.919999999999998,30.689999999999998,69.95,0,926,2022,1,1,0,0,1959,68.0,355,0.04818,6355.654116155461,2345.937376105017,14384.42580719787,12845.401410091106,5878.341238900002,7243.104571964308,10613.46097722312,16179.771802796908
2022-07-16,433414.99,11409,4596,1,0,1,0,0,0,1,0,24.7,36.38,72.36,0,927,2022,1,1,0,0,1379,40.0,405,0.04921,6313.5270580777305,2345.938903792432,14316.115484318721,12844.323280170189,5883.613638417144,7143.880857410725,10596.460105174961,16208.460224535287
2022-07-17,444300.72,11600,4617,1,0,1,0,0,0,1,0,22.61,30.810000000000002,80.09,0,928,2022,1,1,0,0,2064,69.0,422,0.0499,6292.463529038865,2345.939209329915,14275.129290591234,12843.999841193912,5885.722598224002,7094.269000133934,10589.659756355699,16225.673277578315
2022-07-18,443668.26,11551,4592,0,0,1,0,0,0,1,0,24.52,27.72,73.63,0,929,2022,1,1,0,0,1743,61.0,320,0.04714,6281.931764519433,2865.934984723126,14250.537574354741,15407.138523786747,5886.566182146744,7069.463071495538,10586.939616827993,16236.001109404131
2022-07-19,442067.77,11601,4604,0,0,1,0,0,0,1,0,24.59,22.22,76.39,0,930,2022,1,1,0,0,2168,63.0,301,0.04689,6933.197310831145,2969.934139801768,14235.782544612845,16176.080128564598,7051.4621871444115,8762.40153574777,11954.917275302625,16242.19780849962
2022-07-20,439322.57,11522,4580,0,0,1,0,0,0,1,0,23.740000000000002,31.869999999999997,72.88,0,931,2022,1,1,0,0,1591,54.0,320,0.05009,7258.830083987001,2990.733970817497,13193.259526767706,16406.762609997953,7517.4205891434785,9608.870767873885,12502.108338692478,16429.118685099773
2022-07-21,447369.22,11594,4638,0,0,1,0,0,0,1,0,23.86,24.82,75.82000000000001,0,932,2022,1,1,0,0,1875,52.0,320,0.04692,7421.646470564929,2994.8939370206426,12567.745716060625,16475.967354427958,7703.803949943105,10032.105383936942,12720.984764048419,16541.271211059862
2022-07-22,433579.9,11399,4607,0,0,1,0,0,0,1,0,22.93,25.32,71.53,0,933,2022,1,1,0,0,2229,66.0,291,0.0479,7503.054663853893,2995.7259302612715,12192.437429636375,16496.728777756958,7778.357294262956,10243.72269196847,12808.535334190796,16608.56272663592
2022-07-23,436928.88,11322,4565,1,0,1,0,0,0,1,0,23.56,32.309999999999995,65.7,0,934,2022,1,1,0,0,1980,55.0,411,0.04824,7543.758760498375,2995.8923289093973,11967.252457781826,16502.95720475566,7808.178631990897,10349.531345984236,12843.555562247748,16648.93763598155
2022-07-24,447712.15,11634,4638,1,0,1,0,0,0,1,0,24.3,29.9,70.17,0,935,2022,1,1,0,0,1958,68.0,477,0.048560000000000006,7564.110808820616,2995.9256086390224,11832.141474669095,16504.82573285527,7820.107167082073,10402.435672992118,12857.563653470526,16673.16258158893
2022-07-25,450402.02,11655,4650,0,1,1,0,0,0,1,0,23.64,35.2,78.09,0,936,2022,1,1,0,0,1380,52.0,254,0.05549,7574.286832981736,3162.0951217278043,11751.074884801457,15665.753434142294,7824.8785811185435,10428.887836496058,12863.166889959639,16687.697548953358
2022-07-26,447563.78,11690,4605,0,1,1,0,0,0,1,0,25.54,26.910000000000004,73.58,0,937,2022,1,1,0,0,1889,67.0,336,0.051770000000000004,8148.156273633725,3195.329024345561,11702.434930880874,15414.031744528402,7315.5600038759885,11477.36391824803,12873.328184555285,16696.418529372015
2022-07-27,445120.89,11581,4610,0,1,1,0,0,0,1,0,23.740000000000002,33.04,78.92999999999999,0,938,2022,1,1,0,0,1944,69.0,320,0.052610000000000004,8435.090993959719,3201.975804869112,13610.902387099954,15338.515237644235,7111.832572978967,12001.601959124015,12877.392702393543,16472.803974766066
2022-07-28,441922.82,11486,4599,0,1,1,0,0,0,1,0,23.869999999999997,36.13,76.11,0,939,2022,1,1,0,0,1835,63.0,309,0.05378999999999999,8578.558354122717,3203.3051609738222,14755.982860831402,15315.860285578983,7030.341600620158,12263.720979562007,12879.018509528847,16338.635242002496
2022-07-29,446558.59,11555,4617,0,1,1,0,0,0,1,0,21.9,26.02,70.31,0,940,2022,1,1,0,0,1819,66.0,403,0.05343,8650.292034204216,3203.5710321947645,15443.031145070268,15309.06379995941,6997.745211676634,12394.780489781004,12879.668832382968,16258.134002344355
2022-07-30,423842.45,11190,4500,1,1,1,0,0,0,1,0,22.57,24.25,73.4,0,941,2022,1,1,0,0,2057,73.0,388,0.05177,8686.158874244964,3203.6242064389526,15855.26011561359,15307.024854273537,6984.706656099224,12460.310244890501,12879.928961524616,16209.833258549472
2022-07-31,440999.71,11418,4600,1,0,1,0,0,0,1,0,23.91,27.8,72.16,0,942,2022,1,1,0,0,1891,71.0,341,0.05034999999999999,8704.092294265338,3203.6348412877906,16102.597497939583,15306.413170567776,6979.491233868261,12493.07512244525,12880.033013181275,16180.85281227254
2022-08-01,439134.86,11544,4656,0,1,1,0,0,0,1,0,21.78,22.71,77.1,0,943,2022,1,1,0,0,991,33.0,123,0.05258,8713.059004275525,2071.606968257558,16250.999927335179,10289.742522598905,6977.405064975876,12509.457561222625,12880.074633843938,16163.46454450638
2022-08-02,441645.98,11516,4610,0,1,1,0,0,0,1,0,23.59,34.910000000000004,70.81,0,944,2022,1,1,0,0,1086,36.0,221,0.05402,6310.116644994905,1845.2013936515116,16340.041384972537,8784.741328208243,5754.949168847494,9151.088780611313,9968.72556782329,16153.031583846685
2022-08-03,429625.61,11191,4463,0,1,1,0,0,0,1,0,24.29,31.630000000000003,73.96000000000001,0,945,2022,1,1,0,0,1403,53.0,236,0.05282,5108.645465354595,1799.9202787303022,13140.30625955495,8333.240969891045,5265.96681039614,7471.904390305657,8804.18594141503,14003.986093165153
2022-08-04,442846.65,11490,4585,0,1,1,0,0,0,1,0,23.64,19.380000000000003,75.32000000000001,0,946,2022,1,1,0,0,1302,46.0,201,0.0518,4507.90987553444,1790.8640557460603,11220.465184304398,8197.790862395885,5070.373867015599,6632.312195152828,8338.370090851726,12714.558798756236
2022-08-05,440411.67,11368,4578,0,1,1,0,0,0,1,0,24.509999999999998,26.68,73.36,0,947,2022,1,1,0,0,1313,39.0,239,0.0507,4207.542080624363,1789.052811149212,10068.560539154067,8157.155830147338,4992.136689663383,6212.516097576414,8152.043750626404,11940.902422110885
2022-08-06,448618.49,11678,4595,1,0,1,0,0,0,1,0,21.759999999999998,39.43,64.07,0,948,2022,1,1,0,0,1177,35.0,300,0.04897,4057.3581831693245,1788.6905622298423,9377.417752063868,8144.965320472773,4960.841818722496,6002.618048788207,8077.513214536275,11476.708596123673
2022-08-07,445985.62,11702,4672,1,0,1,0,0,0,1,0,21.259999999999998,31.78,75.6,0,949,2022,1,1,0,0,1281,49.0,277,0.04947,3982.266234441805,1788.6181124459683,8962.732079809748,8141.308167570403,4948.323870346141,5897.669024394103,8047.701000100224,11198.192300531347
2022-08-08,431364.84,11350,4540,0,0,1,0,0,0,1,0,22.63,27.85,76.28999999999999,0,950,2022,1,1,0,0,1105,44.0,220,0.048620000000000003,3944.7202600780456,1745.6864796320508,8713.920676457277,8659.773878842549,4943.3166909956,5845.194512197051,8035.776114325803,11031.082523175952
2022-08-09,438833.33,11482,4617,0,0,1,0,0,0,1,0,22.43,35.69,73.75,0,951,2022,1,1,0,0,957,35.0,177,0.04957,4356.080130039023,1737.1001530692672,8564.633834445794,8815.313592224193,4390.4895335410965,5806.715827527097,8261.997588587463,10930.816656762714
2022-08-10,446119.28,11563,4610,0,0,1,0,0,0,1,0,22.53,25.77,71.12,0,952,2022,1,1,0,0,1419,45.0,260,0.04893,4561.760065019512,1735.3828877567105,8540.838872096048,8861.975506238687,4169.358670559295,5787.476485192119,8352.486178292127,10080.329994057629
2022-08-11,435135.25,11332,4575,0,0,1,0,0,0,1,0,23.22,35.2,72.88,0,953,2022,1,1,0,0,1623,55.0,205,0.05006000000000001,4664.600032509756,1735.0394346941991,8526.5618946862,8875.974080443033,4080.906325366575,5777.856814024631,8388.681614173993,9570.037996434578
2022-08-12,434549.74,11258,4538,0,0,1,0,0,0,1,0,21.3,36.28,75.92999999999999,0,954,2022,1,1,0,0,1190,38.0,255,0.04988,4716.020016254878,1734.970744081697,8517.99570824029,8880.173652704338,4045.525387289487,5773.046978440887,8403.15978852674,9263.862797860747
2022-08-13,447409.81,11619,4663,1,0,1,0,0,0,1,0,22.04,25.65,73.72,0,955,2022,1,1,0,0,1178,35.0,223,0.04748,4741.730008127439,1734.9570059591965,8512.855996372746,8881.43352438273,4031.3730120586515,5770.642060649015,8408.951058267838,9080.157678716449
2022-08-14,436337.14,11363,4527,1,0,1,0,0,0,1,0,22.869999999999997,31.8,74.95,0,956,2022,1,1,0,0,1243,45.0,239,0.04854,4754.58500406372,1734.9542583346963,8509.77216925222,8881.811485886246,4025.7120619663174,5769.439601753078,8411.267566164277,8969.934607229869
2022-08-15,435398.11,11354,4563,0,0,1,0,0,0,1,0,20.22,29.589999999999996,73.38,0,957,2022,1,1,0,0,1071,32.0,202,0.048,4761.01250203186,1306.2594230955108,8507.921872979903,7846.502017194445,4023.447681929384,5768.83837230511,8412.194169322853,8903.80076433792
2022-08-16,439479.02,11346,4572,0,0,0,0,0,0,1,0,21.119999999999997,34.839999999999996,72.5,0,958,2022,1,1,0,0,1373,24.0,160,0.0298,4513.701965301644,1220.5204560476736,8506.811695216513,7535.909176586905,4014.3505013431823,5932.789186152555,8681.511953443427,8864.120458602752
2022-08-17,439531.14,11416,4534,0,0,0,0,0,0,1,0,21.06,36.95,75.53999999999999,0,959,2022,1,1,0,0,2047,43.0,219,0.029720000000000003,4390.046696936536,1203.3726626381062,8659.158445701336,7442.731324404643,4010.7116291087013,6014.764593076277,8789.239067091657,8924.745132304508
2022-08-18,444129.48,11643,4633,0,0,0,0,0,0,1,0,23.169999999999998,30.04,78.78,0,960,2022,1,1,0,0,2031,35.0,179,0.029710000000000004,4328.219062753982,1199.9431039561928,8750.566495992229,7414.777968749964,4009.256080214909,6055.752296538139,8832.32991255095,8961.119936525562
